fk_well,date,gwl
673,2022-12-05,160.29
673,2022-12-12,160.1
673,2022-12-19,159.96
673,2022-12-26,160.71
673,2023-01-02,160.77
673,2023-01-09,160.48
673,2023-01-16,160.9
673,2023-01-23,160.75
673,2023-01-30,160.42
673,2023-02-06,160.38
673,2023-02-13,160.36
673,2023-02-20,160.2
673,2023-02-27,160.08
673,2023-03-06,159.97
673,2023-03-13,160.04
673,2023-03-20,160.34
673,2023-03-27,160.27
673,2023-04-03,160.93
673,2023-04-10,160.69
673,2023-04-17,160.55
673,2023-04-24,160.36
673,2023-05-01,160.45
673,2023-05-08,160.3
673,2023-05-15,160.33
673,2023-05-22,160.19
673,2023-05-29,160.01
673,2023-06-05,159.85
673,2023-06-12,159.72
673,2023-06-19,159.58
673,2023-06-26,159.54
673,2023-07-03,159.5
673,2023-07-10,159.44
673,2023-07-17,159.43
673,2023-07-24,159.37
673,2023-07-31,159.57
673,2023-08-07,159.78
673,2023-08-14,159.85
673,2023-08-21,159.74
673,2023-08-28,159.72
673,2023-09-04,159.72
673,2023-09-11,159.585
1113,1983-05-02,94.85
1113,1983-05-09,94.89
1113,1983-05-16,94.92999999999999
1113,1983-05-23,94.97
1113,1983-05-30,95.00999999999999
1113,1983-06-06,95.05
1113,1983-06-13,94.99
1113,1983-06-20,94.93
1113,1983-06-27,94.87
1113,1983-07-04,94.81
1113,1983-07-11,94.74
1113,1983-07-18,94.67
1113,1983-07-25,94.6
1113,1983-08-01,94.54
1113,1983-08-08,94.482
1113,1983-08-15,94.424
1113,1983-08-22,94.366
1113,1983-08-29,94.308
1113,1983-09-05,94.25
1113,1983-09-12,94.235
1113,1983-09-19,94.22
1113,1983-09-26,94.205
1113,1983-10-03,94.19
1113,1983-10-10,94.17
1113,1983-10-17,94.15
1113,1983-10-24,94.13
1113,1983-10-31,94.11
1113,1983-11-07,94.09
1113,1983-11-14,94.08
1113,1983-11-21,94.07
1113,1983-11-28,94.06
1113,1983-12-05,94.05
1113,1983-12-12,94.0625
1113,1983-12-19,94.075
1113,1983-12-26,94.0875
1113,1984-01-02,94.1
1113,1984-01-09,94.088
1113,1984-01-16,94.076
1113,1984-01-23,94.06400000000001
1113,1984-01-30,94.052
1113,1984-02-06,94.04
1113,1984-02-13,94.0975
1113,1984-02-20,94.155
1113,1984-02-27,94.2125
1113,1984-03-05,94.27
1113,1984-03-12,94.2525
1113,1984-03-19,94.235
1113,1984-03-26,94.2175
1113,1984-04-02,94.2
1113,1984-04-09,94.188
1113,1984-04-16,94.176
1113,1984-04-23,94.164
1113,1984-04-30,94.152
1113,1984-05-07,94.14
1113,1984-05-14,94.25
1113,1984-05-21,94.36
1113,1984-05-28,94.47
1113,1984-06-04,94.58
1113,1984-06-11,94.5375
1113,1984-06-18,94.495
1113,1984-06-25,94.4525
1113,1984-07-02,94.41
1113,1984-07-09,94.41799999999999
1113,1984-07-16,94.426
1113,1984-07-23,94.434
1113,1984-07-30,94.44200000000001
1113,1984-08-06,94.45
1113,1984-08-13,94.3625
1113,1984-08-20,94.275
1113,1984-08-27,94.1875
1113,1984-09-03,94.1
1113,1984-09-10,94.1575
1113,1984-09-17,94.215
1113,1984-09-24,94.2725
1113,1984-10-01,94.33
1113,1984-10-08,94.322
1113,1984-10-15,94.31400000000001
1113,1984-10-22,94.306
1113,1984-10-29,94.298
1113,1984-11-05,94.29
1113,1984-11-12,94.2775
1113,1984-11-19,94.265
1113,1984-11-26,94.2525
1113,1984-12-03,94.24
1113,1984-12-10,94.2625
1113,1984-12-17,94.285
1113,1984-12-24,94.3075
1113,1984-12-31,94.33
1113,1985-01-07,94.304
1113,1985-01-14,94.278
1113,1985-01-21,94.252
1113,1985-01-28,94.226
1113,1985-02-04,94.2
1113,1985-02-11,94.275
1113,1985-02-18,94.35
1113,1985-02-25,94.425
1113,1985-03-04,94.5
1113,1985-03-11,94.4825
1113,1985-03-18,94.465
1113,1985-03-25,94.4475
1113,1985-04-01,94.43
1113,1985-04-08,94.40400000000001
1113,1985-04-15,94.378
1113,1985-04-22,94.352
1113,1985-04-29,94.326
1113,1985-05-06,94.3
1113,1985-05-13,94.3225
1113,1985-05-20,94.345
1113,1985-05-27,94.3675
1113,1985-06-03,94.39
1113,1985-06-10,94.37
1113,1985-06-17,94.35
1113,1985-06-24,94.33
1113,1985-07-01,94.31
1113,1985-07-08,94.262
1113,1985-07-15,94.214
1113,1985-07-22,94.166
1113,1985-07-29,94.118
1113,1985-08-05,94.07
1113,1985-08-12,94.0475
1113,1985-08-19,94.025
1113,1985-08-26,94.0025
1113,1985-09-02,93.98
1113,1985-09-09,93.96000000000001
1113,1985-09-16,93.94
1113,1985-09-23,93.92
1113,1985-09-30,93.89999999999999
1113,1985-10-07,93.88
1113,1985-10-14,93.865
1113,1985-10-21,93.85
1113,1985-10-28,93.835
1113,1985-11-04,93.82
1113,1985-11-11,93.845
1113,1985-11-18,93.87
1113,1985-11-25,93.895
1113,1985-12-02,93.92
1113,1985-12-09,93.892
1113,1985-12-16,93.864
1113,1985-12-23,93.836
1113,1985-12-30,93.808
1113,1986-01-06,93.78
1113,1986-01-13,93.8325
1113,1986-01-20,93.885
1113,1986-01-27,93.9375
1113,1986-02-03,93.99
1113,1986-02-10,93.97
1113,1986-02-17,93.95
1113,1986-02-24,93.93
1113,1986-03-03,93.91
1113,1986-03-10,93.9625
1113,1986-03-17,94.015
1113,1986-03-24,94.0675
1113,1986-03-31,94.12
1113,1986-04-07,94.15
1113,1986-04-14,94.18
1113,1986-04-21,94.21
1113,1986-04-28,94.24
1113,1986-05-05,94.27
1113,1986-05-12,94.2325
1113,1986-05-19,94.195
1113,1986-05-26,94.1575
1113,1986-06-02,94.12
1113,1986-06-09,94.134
1113,1986-06-16,94.148
1113,1986-06-23,94.162
1113,1986-06-30,94.176
1113,1986-07-07,94.19
1113,1986-07-14,94.15
1113,1986-07-21,94.11
1113,1986-07-28,94.07
1113,1986-08-04,94.03
1113,1986-08-11,94.01
1113,1986-08-18,93.99
1113,1986-08-25,93.97
1113,1986-09-01,93.95
1113,1986-09-08,93.961
1113,1986-09-15,93.97200000000001
1113,1986-09-22,93.983
1113,1986-09-29,93.994
1113,1986-10-06,94.005
1113,1986-10-13,94.016
1113,1986-10-20,94.027
1113,1986-10-27,94.038
1113,1986-11-03,94.049
1113,1986-11-10,94.06
1113,1986-11-17,94.071
1113,1986-11-24,94.08200000000001
1113,1986-12-01,94.093
1113,1986-12-08,94.104
1113,1986-12-15,94.11500000000001
1113,1986-12-22,94.126
1113,1986-12-29,94.137
1113,1987-01-05,94.148
1113,1987-01-12,94.159
1113,1987-01-19,94.17
1113,1987-01-26,94.181
1113,1987-02-02,94.19200000000001
1113,1987-02-09,94.203
1113,1987-02-16,94.214
1113,1987-02-23,94.225
1113,1987-03-02,94.236
1113,1987-03-09,94.247
1113,1987-03-16,94.258
1113,1987-03-23,94.269
1113,1987-03-30,94.28
1113,1987-04-06,94.291
1113,1987-04-13,94.302
1113,1987-04-20,94.313
1113,1987-04-27,94.324
1113,1987-05-04,94.33500000000001
1113,1987-05-11,94.346
1113,1987-05-18,94.357
1113,1987-05-25,94.368
1113,1987-06-01,94.379
1113,1987-06-08,94.39
1113,1987-06-15,94.401
1113,1987-06-22,94.412
1113,1987-06-29,94.423
1113,1987-07-06,94.434
1113,1987-07-13,94.44500000000001
1113,1987-07-20,94.456
1113,1987-07-27,94.467
1113,1987-08-03,94.478
1113,1987-08-10,94.489
1113,1987-08-17,94.5
1113,1987-08-24,94.511
1113,1987-08-31,94.522
1113,1987-09-07,94.533
1113,1987-09-14,94.544
1113,1987-09-21,94.555
1113,1987-09-28,94.566
1113,1987-10-05,94.577
1113,1987-10-12,94.588
1113,1987-10-19,94.599
1113,1987-10-26,94.61
1113,1987-11-02,94.621
1113,1987-11-09,94.632
1113,1987-11-16,94.643
1113,1987-11-23,94.654
1113,1987-11-30,94.66499999999999
1113,1987-12-07,94.676
1113,1987-12-14,94.687
1113,1987-12-21,94.698
1113,1987-12-28,94.709
1113,1988-01-04,94.72
1113,1988-01-11,94.65
1113,1988-01-18,94.68
1113,1988-01-25,94.88
1113,1988-02-01,94.87
1113,1988-02-08,94.88
1113,1988-02-15,94.99
1113,1988-02-22,94.85
1113,1988-02-29,94.82
1113,1988-03-07,94.86
1113,1988-03-14,94.93
1113,1988-03-21,95.11
1113,1988-03-28,95.19
1113,1988-04-04,95.2
1113,1988-04-11,95.06
1113,1988-04-18,94.97
1113,1988-04-25,94.9
1113,1988-05-02,94.86
1113,1988-05-09,94.78
1113,1988-05-16,94.72
1113,1988-05-23,94.69
1113,1988-05-30,94.63
1113,1988-06-06,94.66
1113,1988-06-13,94.67
1113,1988-06-20,94.59
1113,1988-06-27,94.57
1113,1988-07-04,94.55
1113,1988-07-11,94.56
1113,1988-07-18,94.57
1113,1988-07-25,94.6
1113,1988-08-01,94.45
1113,1988-08-08,94.4
1113,1988-08-15,94.32
1113,1988-08-22,94.3
1113,1988-08-29,94.3
1113,1988-09-05,94.28
1113,1988-09-12,94.23
1113,1988-09-19,94.26
1113,1988-09-26,94.2
1113,1988-10-03,94.19
1113,1988-10-10,94.17
1113,1988-10-17,94.2
1113,1988-10-24,94.22
1113,1988-10-31,94.2
1113,1988-11-07,94.13
1113,1988-11-14,94.1
1113,1988-11-21,94.11
1113,1988-11-28,94.12
1113,1988-12-05,94.3
1113,1988-12-12,94.4
1113,1988-12-19,94.46
1113,1988-12-26,94.47
1113,1989-01-02,94.48
1113,1989-01-09,94.52
1113,1989-01-16,94.46
1113,1989-01-23,94.44
1113,1989-01-30,94.38
1113,1989-02-06,94.36
1113,1989-02-13,94.38
1113,1989-02-20,94.53
1113,1989-02-27,94.5
1113,1989-03-06,94.49
1113,1989-03-13,94.45
1113,1989-03-20,94.55
1113,1989-03-27,94.52
1113,1989-04-03,94.49
1113,1989-04-10,94.7
1113,1989-04-17,94.75
1113,1989-04-24,94.9
1113,1989-05-01,94.73
1113,1989-05-08,94.66
1113,1989-05-15,94.61
1113,1989-05-22,94.51
1113,1989-05-29,94.48
1113,1989-06-05,94.41
1113,1989-06-12,94.39
1113,1989-06-19,94.3
1113,1989-06-26,94.25
1113,1989-07-03,94.19
1113,1989-07-10,94.1
1113,1989-07-17,94.08
1113,1989-07-24,94.06
1113,1989-07-31,94.05
1113,1989-08-07,94.06
1113,1989-08-14,94.04
1113,1989-08-21,94.02
1113,1989-08-28,93.96
1113,1989-09-04,93.95
1113,1989-09-11,93.92
1113,1989-09-18,93.91
1113,1989-09-25,93.94
1113,1989-10-02,93.89
1113,1989-10-09,93.85
1113,1989-10-16,93.86
1113,1989-10-23,93.85
1113,1989-10-30,93.87
1113,1989-11-06,93.89
1113,1989-11-13,93.93
1113,1989-11-20,93.95
1113,1989-11-27,93.9
1113,1989-12-04,93.88
1113,1989-12-11,93.9
1113,1989-12-18,93.92
1113,1989-12-25,93.95
1113,1990-01-01,94.08
1113,1990-01-08,94
1113,1990-01-15,94.05
1113,1990-01-22,94.02
1113,1990-01-29,94.05
1113,1990-02-05,93.99
1113,1990-02-12,94
1113,1990-02-19,94.19
1113,1990-02-26,94.22
1113,1990-03-05,94.28
1113,1990-03-12,94.24
1113,1990-03-19,94.22
1113,1990-03-26,94.2
1113,1990-04-02,94.21
1113,1990-04-09,94.18
1113,1990-04-16,94.16
1113,1990-04-23,94.1
1113,1990-04-30,94.09
1113,1990-05-07,94.08
1113,1990-05-14,93.99
1113,1990-05-21,93.92
1113,1990-05-28,93.88
1113,1990-06-04,93.84
1113,1990-06-11,93.88
1113,1990-06-18,93.87
1113,1990-06-25,93.86
1113,1990-07-02,93.86
1113,1990-07-09,93.84
1113,1990-07-16,93.75
1113,1990-07-23,93.75
1113,1990-07-30,93.74
1113,1990-08-06,93.68
1113,1990-08-13,93.67
1113,1990-08-20,93.66
1113,1990-08-27,93.64
1113,1990-09-03,93.64
1113,1990-09-10,93.63
1113,1990-09-17,93.63
1113,1990-09-24,93.62
1113,1990-10-01,93.59
1113,1990-10-08,93.56
1113,1990-10-15,93.57
1113,1990-10-22,93.56
1113,1990-10-29,93.52
1113,1990-11-05,93.51
1113,1990-11-12,93.52
1113,1990-11-19,93.53
1113,1990-11-26,93.6
1113,1990-12-03,93.55
1113,1990-12-10,93.5
1113,1990-12-17,93.53
1113,1990-12-24,93.62
1113,1990-12-31,93.65
1113,1991-01-07,93.74
1113,1991-01-14,93.8
1113,1991-01-21,93.79
1113,1991-01-28,93.81
1113,1991-02-04,93.77
1113,1991-02-11,93.75
1113,1991-02-18,93.74
1113,1991-02-25,93.75
1113,1991-03-04,93.75
1113,1991-03-11,93.73
1113,1991-03-18,93.75
1113,1991-03-25,93.77
1113,1991-04-01,93.82
1113,1991-04-08,93.85
1113,1991-04-15,93.74
1113,1991-04-22,93.72
1113,1991-04-29,93.69
1113,1991-05-06,93.7
1113,1991-05-13,93.65
1113,1991-05-20,93.67
1113,1991-05-27,93.63
1113,1991-06-03,93.62
1113,1991-06-10,93.59
1113,1991-06-17,93.58
1113,1991-06-24,93.59
1113,1991-07-01,93.58
1113,1991-07-08,93.55
1113,1991-07-15,93.5
1113,1991-07-22,93.45
1113,1991-07-29,93.4
1113,1991-08-05,93.44
1113,1991-08-12,93.4
1113,1991-08-19,93.38
1113,1991-08-26,93.36
1113,1991-09-02,93.32
1113,1991-09-09,93.3
1113,1991-09-16,93.3
1113,1991-09-23,93.3
1113,1991-09-30,93.3
1113,1991-10-07,93.32
1113,1991-10-14,93.28
1113,1991-10-21,93.255
1113,1991-10-28,93.2525
1113,1991-11-04,93.25
1113,1991-11-11,93.24
1113,1991-11-18,93.25
1113,1991-11-25,93.25
1113,1991-12-02,93.23
1113,1991-12-09,93.21
1113,1991-12-16,93.2
1113,1991-12-23,93.26
1113,1991-12-30,93.26
1113,1992-01-06,93.28
1113,1992-01-13,93.27
1113,1992-01-20,93.28
1113,1992-01-27,93.26
1113,1992-02-03,93.27
1113,1992-02-10,93.27
1113,1992-02-17,93.3
1113,1992-02-24,93.3
1113,1992-03-02,93.31
1113,1992-03-09,93.3
1113,1992-03-16,93.3
1113,1992-03-23,93.35
1113,1992-03-30,93.4
1113,1992-04-06,93.4
1113,1992-04-13,93.4
1113,1992-04-20,93.4
1113,1992-04-27,93.4
1113,1992-05-04,93.39
1113,1992-05-11,93.4
1113,1992-05-18,93.35
1113,1992-05-25,93.3
1113,1992-06-01,93.28
1113,1992-06-08,93.38
1113,1992-06-15,93.35
1113,1992-06-22,93.34
1113,1992-06-29,93.29
1113,1992-07-06,93.29
1113,1992-07-13,93.29
1113,1992-07-20,93.28
1113,1992-07-27,93.25
1113,1992-08-03,93.23
1113,1992-08-10,93.19
1113,1992-08-17,93.18
1113,1992-08-24,93.2
1113,1992-08-31,93.2
1113,1992-09-07,93.18
1113,1992-09-14,93.18
1113,1992-09-21,93.16
1113,1992-09-28,93.15
1113,1992-10-05,93.14
1113,1992-10-12,93.12
1113,1992-10-19,93.11
1113,1992-10-26,93.13
1113,1992-11-02,93.11
1113,1992-11-09,93.1
1113,1992-11-16,93.1
1113,1992-11-23,93.11
1113,1992-11-30,93.12
1113,1992-12-07,93.14
1113,1992-12-14,93.16
1113,1992-12-21,93.17
1113,1992-12-28,93.19
1113,1993-01-04,93.2
1113,1993-01-11,93.21
1113,1993-01-18,93.19
1113,1993-01-25,93.21
1113,1993-02-01,93.2
1113,1993-02-08,93.2
1113,1993-02-15,93.21
1113,1993-02-22,93.21
1113,1993-03-01,93.23
1113,1993-03-08,93.21
1113,1993-03-15,93.2
1113,1993-03-22,93.21
1113,1993-03-29,93.19
1113,1993-04-05,93.18
1113,1993-04-12,93.2
1113,1993-04-19,93.16
1113,1993-04-26,93.13
1113,1993-05-03,93.11
1113,1993-05-10,93.11
1113,1993-05-17,93.1
1113,1993-05-24,93.09
1113,1993-05-31,93.08
1113,1993-06-07,93.07
1113,1993-06-14,93.06
1113,1993-06-21,93.05
1113,1993-06-28,93.02
1113,1993-07-05,93.01
1113,1993-07-12,92.98
1113,1993-07-19,92.99
1113,1993-07-26,92.99
1113,1993-08-02,93.04
1113,1993-08-09,93
1113,1993-08-16,92.98
1113,1993-08-23,92.96
1113,1993-08-30,92.94
1113,1993-09-06,92.93
1113,1993-09-13,92.95
1113,1993-09-20,92.93
1113,1993-09-27,92.93
1113,1993-10-04,92.93
1113,1993-10-11,92.93
1113,1993-10-18,92.9
1113,1993-10-25,92.89
1113,1993-11-01,92.88
1113,1993-11-08,92.87
1113,1993-11-15,92.86
1113,1993-11-22,92.85
1113,1993-11-29,92.85
1113,1993-12-06,92.84
1113,1993-12-13,92.85
1113,1993-12-20,92.87
1113,1993-12-27,92.98
1113,1994-01-03,93.04
1113,1994-01-10,93.1
1113,1994-01-17,93.1
1113,1994-01-24,93.13
1113,1994-01-31,93.14
1113,1994-02-07,93.16
1113,1994-02-14,93.16
1113,1994-02-21,93.16
1113,1994-02-28,93.17
1113,1994-03-07,93.19
1113,1994-03-14,93.2
1113,1994-03-21,93.25
1113,1994-03-28,93.28
1113,1994-04-04,93.32
1113,1994-04-11,93.33
1113,1994-04-18,93.5
1113,1994-04-25,93.54
1113,1994-05-02,93.55
1113,1994-05-09,93.56
1113,1994-05-16,93.52
1113,1994-05-23,93.58
1113,1994-05-30,93.63
1113,1994-06-06,93.62
1113,1994-06-13,93.7
1113,1994-06-20,93.64
1113,1994-06-27,93.65
1113,1994-07-04,93.69
1113,1994-07-11,93.65
1113,1994-07-18,93.62
1113,1994-07-25,93.61
1113,1994-08-01,93.6
1113,1994-08-08,93.56
1113,1994-08-15,93.6
1113,1994-08-22,93.58
1113,1994-08-29,93.56
1113,1994-09-05,93.53
1113,1994-09-12,93.57
1113,1994-09-19,93.57
1113,1994-09-26,93.57
1113,1994-10-03,93.54
1113,1994-10-10,93.53
1113,1994-10-17,93.52
1113,1994-10-24,93.5
1113,1994-10-31,93.49
1113,1994-11-07,93.48
1113,1994-11-14,93.46
1113,1994-11-21,93.46
1113,1994-11-28,93.46
1113,1994-12-05,93.48
1113,1994-12-12,93.47
1113,1994-12-19,93.47
1113,1994-12-26,93.47
1113,1995-01-02,93.69
1113,1995-01-09,93.53
1113,1995-01-16,93.57
1113,1995-01-23,93.88
1113,1995-01-30,94.05
1113,1995-02-06,94.06
1113,1995-02-13,94.05
1113,1995-02-20,94.13
1113,1995-02-27,94.14
1113,1995-03-06,94.16
1113,1995-03-13,94.1
1113,1995-03-20,94.16
1113,1995-03-27,94.26
1113,1995-04-03,94.31
1113,1995-04-10,94.29
1113,1995-04-17,94.31
1113,1995-04-24,94.38
1113,1995-05-01,94.4
1113,1995-05-08,94.38
1113,1995-05-15,94.3
1113,1995-05-22,94.28
1113,1995-05-29,94.25
1113,1995-06-05,94.27
1113,1995-06-12,94.28
1113,1995-06-19,94.27
1113,1995-06-26,94.24
1113,1995-07-03,94.21
1113,1995-07-10,94.13
1113,1995-07-17,94.15
1113,1995-07-24,94.09
1113,1995-07-31,94.09
1113,1995-08-07,94.01
1113,1995-08-14,94.01
1113,1995-08-21,93.99
1113,1995-08-28,93.97
1113,1995-09-04,93.95
1113,1995-09-11,93.97
1113,1995-09-18,94
1113,1995-09-25,94.09
1113,1995-10-02,94.1
1113,1995-10-09,94.16
1113,1995-10-16,94.13
1113,1995-10-23,94.05
1113,1995-10-30,94.1
1113,1995-11-06,94.15
1113,1995-11-13,94.16
1113,1995-11-20,94.24
1113,1995-11-27,94.24
1113,1995-12-04,94.2
1113,1995-12-11,94.15
1113,1995-12-18,94.14
1113,1995-12-25,94.22
1113,1996-01-01,94.26
1113,1996-01-08,94.27
1113,1996-01-15,94.22
1113,1996-01-22,94.21
1113,1996-01-29,94.19
1113,1996-02-05,94.15
1113,1996-02-12,94.15
1113,1996-02-19,94.39
1113,1996-02-26,94.4
1113,1996-03-04,94.36
1113,1996-03-11,94.31
1113,1996-03-18,94.28
1113,1996-03-25,94.27
1113,1996-04-01,94.25
1113,1996-04-08,94.21
1113,1996-04-15,94.18
1113,1996-04-22,94.17
1113,1996-04-29,94.16
1113,1996-05-06,94.12
1113,1996-05-13,94.1
1113,1996-05-20,94.16
1113,1996-05-27,94.13
1113,1996-06-03,94.14
1113,1996-06-10,94.13
1113,1996-06-17,94.07
1113,1996-06-24,94.03
1113,1996-07-01,94.02
1113,1996-07-08,94
1113,1996-07-15,93.98
1113,1996-07-22,93.94
1113,1996-07-29,93.91
1113,1996-08-05,93.9
1113,1996-08-12,93.89
1113,1996-08-19,93.85
1113,1996-08-26,93.83
1113,1996-09-02,93.82
1113,1996-09-09,93.8
1113,1996-09-16,93.78
1113,1996-09-23,93.76
1113,1996-09-30,93.75
1113,1996-10-07,93.72
1113,1996-10-14,93.72
1113,1996-10-21,93.68
1113,1996-10-28,93.81
1113,1996-11-04,93.8
1113,1996-11-11,93.82
1113,1996-11-18,93.94
1113,1996-11-25,94.05
1113,1996-12-02,94.08
1113,1996-12-09,94.09
1113,1996-12-16,94.08
1113,1996-12-23,94.12
1113,1996-12-30,94.16
1113,1997-01-06,94.08
1113,1997-01-13,94.05
1113,1997-01-20,94.06
1113,1997-01-27,94.2
1113,1997-02-03,94.23
1113,1997-02-10,94.26
1113,1997-02-17,94.32
1113,1997-02-24,94.38
1113,1997-03-03,94.41
1113,1997-03-10,94.41
1113,1997-03-17,94.38
1113,1997-03-24,94.38
1113,1997-03-31,94.33
1113,1997-04-07,94.29
1113,1997-04-14,94.28
1113,1997-04-21,94.26
1113,1997-04-28,94.22
1113,1997-05-05,94.21
1113,1997-05-12,94.23
1113,1997-05-19,94.18
1113,1997-05-26,94.15
1113,1997-06-02,94.11
1113,1997-06-09,94.05
1113,1997-06-16,94.02
1113,1997-06-23,94.02
1113,1997-06-30,94.01
1113,1997-07-07,93.98
1113,1997-07-14,93.95
1113,1997-07-21,94.01
1113,1997-07-28,93.96
1113,1997-08-04,93.94
1113,1997-08-11,93.89
1113,1997-08-18,93.86
1113,1997-08-25,93.84
1113,1997-09-01,93.81
1113,1997-09-08,93.79
1113,1997-09-15,93.75
1113,1997-09-22,93.74
1113,1997-09-29,93.71
1113,1997-10-06,93.72
1113,1997-10-13,93.69
1113,1997-10-20,93.69
1113,1997-10-27,93.66
1113,1997-11-03,93.65
1113,1997-11-10,93.66
1113,1997-11-17,93.65
1113,1997-11-24,93.65
1113,1997-12-01,93.63
1113,1997-12-08,93.65
1113,1997-12-15,93.67
1113,1997-12-22,93.71
1113,1997-12-29,93.77
1113,1998-01-05,93.81
1113,1998-01-12,93.82
1113,1998-01-19,93.82
1113,1998-01-26,93.92
1113,1998-02-02,93.93
1113,1998-02-09,93.92
1113,1998-02-16,93.9
1113,1998-02-23,93.89
1113,1998-03-02,93.9
1113,1998-03-09,93.91
1113,1998-03-16,93.93
1113,1998-03-23,93.98
1113,1998-03-30,93.98
1113,1998-04-06,93.97
1113,1998-04-13,94.01
1113,1998-04-20,94.01
1113,1998-04-27,94.08
1113,1998-05-04,94.14
1113,1998-05-11,94.13
1113,1998-05-18,94.09
1113,1998-05-25,94.05
1113,1998-06-01,94.08
1113,1998-06-08,93.99
1113,1998-06-15,94.02
1113,1998-06-22,93.98
1113,1998-06-29,93.93
1113,1998-07-06,93.89
1113,1998-07-13,93.87
1113,1998-07-20,93.87
1113,1998-07-27,93.84
1113,1998-08-03,93.81
1113,1998-08-10,93.77
1113,1998-08-17,93.73
1113,1998-08-24,93.72
1113,1998-08-31,93.7
1113,1998-09-07,93.69
1113,1998-09-14,93.69
1113,1998-09-21,93.69
1113,1998-09-28,93.69
1113,1998-10-05,93.68
1113,1998-10-12,93.72
1113,1998-10-19,93.78
1113,1998-10-26,93.82
1113,1998-11-02,94.06
1113,1998-11-09,94.16
1113,1998-11-16,94.37
1113,1998-11-23,94.36
1113,1998-11-30,94.45
1113,1998-12-07,94.48
1113,1998-12-14,94.43
1113,1998-12-21,94.56
1113,1998-12-28,94.55
1113,1999-01-04,94.51
1113,1999-01-11,94.57
1113,1999-01-18,94.56
1113,1999-01-25,94.52
1113,1999-02-01,94.66
1113,1999-02-08,94.68
1113,1999-02-15,94.62
1113,1999-02-22,94.76
1113,1999-03-01,94.87
1113,1999-03-08,94.91
1113,1999-03-15,94.89
1113,1999-03-22,94.79
1113,1999-03-29,94.86
1113,1999-04-05,94.89
1113,1999-04-12,94.85
1113,1999-04-19,94.82
1113,1999-04-26,94.78
1113,1999-05-03,94.72
1113,1999-05-10,94.71
1113,1999-05-17,94.63
1113,1999-05-24,94.57
1113,1999-05-31,94.5
1113,1999-06-07,94.52
1113,1999-06-14,94.47
1113,1999-06-21,94.43
1113,1999-06-28,94.39
1113,1999-07-05,94.34
1113,1999-07-12,94.33
1113,1999-07-19,94.29
1113,1999-07-26,94.24
1113,1999-08-02,94.17
1113,1999-08-09,94.17
1113,1999-08-16,94.16
1113,1999-08-23,94.1
1113,1999-08-30,94.06
1113,1999-09-06,94.04
1113,1999-09-13,93.99
1113,1999-09-20,93.97
1113,1999-09-27,93.94
1113,1999-10-04,93.92
1113,1999-10-11,93.93
1113,1999-10-18,93.91
1113,1999-10-25,93.89
1113,1999-11-01,93.9
1113,1999-11-08,93.91
1113,1999-11-15,93.89
1113,1999-11-22,93.87
1113,1999-11-29,93.89
1113,1999-12-06,93.91
1113,1999-12-13,93.92
1113,1999-12-20,93.88
1113,1999-12-27,94.15
1113,2000-01-03,94.11
1113,2000-01-10,94.16
1113,2000-01-17,94.19
1113,2000-01-24,94.22
1113,2000-01-31,94.19
1113,2000-02-07,94.28
1113,2000-02-14,94.32
1113,2000-02-21,94.43
1113,2000-02-28,94.43
1113,2000-03-06,94.47
1113,2000-03-13,94.51
1113,2000-03-20,94.4
1113,2000-03-27,94.43
1113,2000-04-03,94.68
1113,2000-04-10,94.67
1113,2000-04-17,94.59
1113,2000-04-24,94.57
1113,2000-05-01,94.53
1113,2000-05-08,94.49
1113,2000-05-15,94.44
1113,2000-05-22,94.4
1113,2000-05-29,94.38
1113,2000-06-05,94.34
1113,2000-06-12,94.37
1113,2000-06-19,94.27
1113,2000-06-26,94.22
1113,2000-07-03,94.2
1113,2000-07-10,94.23
1113,2000-07-17,94.32
1113,2000-07-24,94.31
1113,2000-07-31,94.31
1113,2000-08-07,94.43
1113,2000-08-14,94.37
1113,2000-08-21,94.31
1113,2000-08-28,94.27
1113,2000-09-04,94.25
1113,2000-09-11,94.2
1113,2000-09-18,94.23
1113,2000-09-25,94.22
1113,2000-10-02,94.22
1113,2000-10-09,94.25
1113,2000-10-16,94.24
1113,2000-10-23,94.22
1113,2000-10-30,94.26
1113,2000-11-06,94.37
1113,2000-11-13,94.33
1113,2000-11-20,94.36
1113,2000-11-27,94.45
1113,2000-12-04,94.46
1113,2000-12-11,94.44
1113,2000-12-18,94.43
1113,2000-12-25,94.46
1113,2001-01-01,94.52
1113,2001-01-08,94.58
1113,2001-01-15,94.61
1113,2001-01-22,94.69
1113,2001-01-29,94.67
1113,2001-02-05,94.96
1113,2001-02-12,94.8
1113,2001-02-19,94.83
1113,2001-02-26,94.79
1113,2001-03-05,94.81
1113,2001-03-12,95.02
1113,2001-03-19,95.32
1113,2001-03-26,95.3
1113,2001-04-02,95.13
1113,2001-04-09,94.99
1113,2001-04-16,94.98
1113,2001-04-23,95.08
1113,2001-04-30,95.03
1113,2001-05-07,94.92
1113,2001-05-14,94.87
1113,2001-05-21,94.81
1113,2001-05-28,94.73
1113,2001-06-04,94.71
1113,2001-06-11,94.61
1113,2001-06-18,94.62
1113,2001-06-25,94.57
1113,2001-07-02,94.51
1113,2001-07-09,94.47
1113,2001-07-16,94.44
1113,2001-07-23,94.4
1113,2001-07-30,94.34
1113,2001-08-06,94.29
1113,2001-08-13,94.28
